"Target","ChoiceOption","ClipNumber","PID","condType","percent.chosen","speaker.sentiment","speaker.clout","overall.sentiment","recent.sentiment","cumulative.sentiment","overall.clout","recent.clout","cumulative.clout","recent.similarity","mean.wordcount"
"ShiiAnn","Rupert",2,58,"Rival",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,55,"Friend",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,45,"Friend",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,56,"Win",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,13,"Rival",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,24,"Win",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,3,"Friend",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,25,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,54,"Rival",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,47,"Rival",0.75,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,18,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,53,"Friend",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,4,"Rival",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,60,"Rival",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,43,"Rival",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,14,"Rival",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,44,"Win",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,12,"Friend",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,5,"Rival",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,27,"Rival",0.25,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,6,"Friend",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,15,"Rival",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,37,"Rival",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,35,"Friend",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,21,"Friend",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,51,"Win",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,7,"Rival",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,16,"Friend",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,48,"Win",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,46,"Friend",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,49,"Rival",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,52,"Friend",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,8,"Rival",0,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,40,"Rival",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,9,"Friend",0,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,41,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,26,"Friend",0,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,11,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,36,"Rival",0.5,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,33,"Friend",0,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,10,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,39,"Rival",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,20,"Win",0.666666666666667,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,30,"Friend",0.25,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,31,"Rival",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,42,"Friend",0,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,19,"Friend",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,28,"Friend",0,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,32,"Rival",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",2,34,"Rival",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.346410161513775,0.346410161513775,59.8775,40.06,40.06,0.21465535,3
"ShiiAnn","Rupert",3,2,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,45,"Win",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,3,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,15,"Friend",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,1,"Win",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,18,"Rival",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,14,"Friend",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,4,"Rival",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,13,"Friend",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,5,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,8,"Win",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,6,"Win",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,37,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,58,"Friend",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,56,"Rival",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,21,"Rival",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,9,"Friend",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,16,"Rival",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,39,"Win",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,59,"Rival",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,57,"Rival",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,22,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,10,"Rival",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,53,"Friend",0,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,40,"Rival",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,60,"Friend",0,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,25,"Win",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,23,"Win",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,11,"Rival",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,54,"Friend",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,7,"Win",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,41,"Rival",0,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,26,"Friend",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,24,"Win",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,12,"Win",0,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,55,"Rival",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,20,"Rival",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,42,"Win",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,27,"Friend",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,49,"Rival",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,35,"Win",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,47,"Friend",0.75,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,43,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,31,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,28,"Win",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,50,"Win",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,36,"Win",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,48,"Friend",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,44,"Rival",0.75,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,32,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,30,"Rival",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,51,"Friend",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,52,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,19,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,33,"Rival",1,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,46,"Rival",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",3,34,"Win",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,0.00838600415340973,0.0309209479774341,59.8775,44.5628571428571,44.2626666666667,0.39008415,7
"ShiiAnn","Rupert",4,58,"Rival",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,13,"Rival",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,39,"Rival",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,36,"Friend",1,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,37,"Friend",1,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,35,"Rival",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,32,"Friend",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,60,"Win",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,40,"Win",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,59,"Friend",1,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,45,"Rival",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,15,"Rival",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,33,"Win",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,14,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,41,"Rival",0,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,48,"Rival",0.75,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,46,"Win",0.6,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,47,"Win",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,34,"Rival",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,42,"Friend",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,12,"Friend",1,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,49,"Friend",1,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,27,"Win",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,56,"Friend",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,6,"Win",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,43,"Friend",0,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,52,"Rival",1,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,50,"Rival",1,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,28,"Friend",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,57,"Win",0.2,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,7,"Friend",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,44,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,53,"Win",1,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,51,"Rival",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,30,"Friend",0.75,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,1,"Rival",0.4,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,8,"Rival",0,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,18,"Rival",0.8,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,54,"Rival",0.5,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
"ShiiAnn","Rupert",4,4,"Friend",0,0.0869675213090872,48.4756880733945,0.0192620015671103,-0.00831164903899527,0.0211127987233268,59.8775,75.424,52.053,0.26641184,6.2
